filepath,label,split
data/raw/AID/Desert/desert_41.jpg,Desert,train
data/raw/AID/DenseResidential/denseresidential_214.jpg,DenseResidential,train
data/raw/AID/Airport/airport_85.jpg,Airport,train
data/raw/AID/River/river_392.jpg,River,train
data/raw/AID/Forest/forest_179.jpg,Forest,train
data/raw/AID/Mountain/mountain_89.jpg,Mountain,train
data/raw/AID/DenseResidential/denseresidential_3.jpg,DenseResidential,train
data/raw/AID/Beach/beach_234.jpg,Beach,train
data/raw/AID/Industrial/industrial_94.jpg,Industrial,train
data/raw/AID/Industrial/industrial_343.jpg,Industrial,train
data/raw/AID/Stadium/stadium_39.jpg,Stadium,train
data/raw/AID/River/river_149.jpg,River,train
data/raw/AID/River/river_260.jpg,River,train
data/raw/AID/Desert/desert_79.jpg,Desert,train
data/raw/AID/Industrial/industrial_135.jpg,Industrial,train
data/raw/AID/River/river_173.jpg,River,train
data/raw/AID/Farmland/farmland_235.jpg,Farmland,train
data/raw/AID/Forest/forest_100.jpg,Forest,train
data/raw/AID/Stadium/stadium_285.jpg,Stadium,train
data/raw/AID/Beach/beach_135.jpg,Beach,train
data/raw/AID/DenseResidential/denseresidential_2.jpg,DenseResidential,train
data/raw/AID/DenseResidential/denseresidential_202.jpg,DenseResidential,train
data/raw/AID/Forest/forest_18.jpg,Forest,train
data/raw/AID/Industrial/industrial_172.jpg,Industrial,train
data/raw/AID/Forest/forest_46.jpg,Forest,train
data/raw/AID/Stadium/stadium_192.jpg,Stadium,train
data/raw/AID/Desert/desert_77.jpg,Desert,train
data/raw/AID/River/river_184.jpg,River,train
data/raw/AID/Industrial/industrial_34.jpg,Industrial,train
data/raw/AID/Airport/airport_100.jpg,Airport,train
data/raw/AID/Beach/beach_29.jpg,Beach,train
data/raw/AID/Industrial/industrial_63.jpg,Industrial,train
data/raw/AID/DenseResidential/denseresidential_368.jpg,DenseResidential,train
data/raw/AID/Desert/desert_25.jpg,Desert,train
data/raw/AID/Forest/forest_23.jpg,Forest,train
data/raw/AID/Desert/desert_40.jpg,Desert,train
data/raw/AID/Beach/beach_52.jpg,Beach,train
data/raw/AID/Beach/beach_360.jpg,Beach,train
data/raw/AID/River/river_15.jpg,River,train
data/raw/AID/Stadium/stadium_280.jpg,Stadium,train
data/raw/AID/River/river_156.jpg,River,train
data/raw/AID/Farmland/farmland_222.jpg,Farmland,train
data/raw/AID/Mountain/mountain_253.jpg,Mountain,train
data/raw/AID/DenseResidential/denseresidential_92.jpg,DenseResidential,train
data/raw/AID/Beach/beach_182.jpg,Beach,train
data/raw/AID/Mountain/mountain_336.jpg,Mountain,train
data/raw/AID/Airport/airport_45.jpg,Airport,train
data/raw/AID/Farmland/farmland_276.jpg,Farmland,train
data/raw/AID/Industrial/industrial_21.jpg,Industrial,train
data/raw/AID/Industrial/industrial_236.jpg,Industrial,train
data/raw/AID/Mountain/mountain_136.jpg,Mountain,train
data/raw/AID/DenseResidential/denseresidential_21.jpg,DenseResidential,train
data/raw/AID/DenseResidential/denseresidential_256.jpg,DenseResidential,train
data/raw/AID/Airport/airport_53.jpg,Airport,train
data/raw/AID/Farmland/farmland_11.jpg,Farmland,train
data/raw/AID/Stadium/stadium_113.jpg,Stadium,train
data/raw/AID/Stadium/stadium_2.jpg,Stadium,train
data/raw/AID/Airport/airport_330.jpg,Airport,train
data/raw/AID/Farmland/farmland_363.jpg,Farmland,train
data/raw/AID/Industrial/industrial_221.jpg,Industrial,train
data/raw/AID/DenseResidential/denseresidential_174.jpg,DenseResidential,train
data/raw/AID/Beach/beach_1.jpg,Beach,train
data/raw/AID/Mountain/mountain_333.jpg,Mountain,train
data/raw/AID/Desert/desert_300.jpg,Desert,train
data/raw/AID/Industrial/industrial_179.jpg,Industrial,train
data/raw/AID/DenseResidential/denseresidential_396.jpg,DenseResidential,train
data/raw/AID/DenseResidential/denseresidential_185.jpg,DenseResidential,train
data/raw/AID/River/river_111.jpg,River,train
data/raw/AID/Desert/desert_22.jpg,Desert,train
data/raw/AID/DenseResidential/denseresidential_320.jpg,DenseResidential,train
data/raw/AID/Airport/airport_262.jpg,Airport,train
data/raw/AID/DenseResidential/denseresidential_84.jpg,DenseResidential,train
data/raw/AID/Beach/beach_197.jpg,Beach,train
data/raw/AID/River/river_220.jpg,River,train
data/raw/AID/Industrial/industrial_27.jpg,Industrial,train
data/raw/AID/Airport/airport_335.jpg,Airport,train
data/raw/AID/Industrial/industrial_140.jpg,Industrial,train
data/raw/AID/Stadium/stadium_27.jpg,Stadium,train
data/raw/AID/DenseResidential/denseresidential_141.jpg,DenseResidential,train
data/raw/AID/Desert/desert_239.jpg,Desert,train
data/raw/AID/Mountain/mountain_23.jpg,Mountain,train
data/raw/AID/Forest/forest_133.jpg,Forest,train
data/raw/AID/Forest/forest_22.jpg,Forest,train
data/raw/AID/River/river_284.jpg,River,train
data/raw/AID/River/river_287.jpg,River,train
data/raw/AID/Farmland/farmland_131.jpg,Farmland,train
data/raw/AID/Mountain/mountain_289.jpg,Mountain,train
data/raw/AID/Beach/beach_176.jpg,Beach,train
data/raw/AID/Stadium/stadium_153.jpg,Stadium,train
data/raw/AID/River/river_403.jpg,River,train
data/raw/AID/Airport/airport_232.jpg,Airport,train
data/raw/AID/Stadium/stadium_174.jpg,Stadium,train
data/raw/AID/Forest/forest_19.jpg,Forest,train
data/raw/AID/Beach/beach_130.jpg,Beach,train
data/raw/AID/Beach/beach_353.jpg,Beach,train
data/raw/AID/Farmland/farmland_115.jpg,Farmland,train
data/raw/AID/Forest/forest_214.jpg,Forest,train
data/raw/AID/Mountain/mountain_118.jpg,Mountain,train
data/raw/AID/Farmland/farmland_112.jpg,Farmland,train
data/raw/AID/Mountain/mountain_244.jpg,Mountain,train
data/raw/AID/Forest/forest_62.jpg,Forest,train
data/raw/AID/Farmland/farmland_91.jpg,Farmland,train
data/raw/AID/Desert/desert_228.jpg,Desert,train
data/raw/AID/Beach/beach_271.jpg,Beach,train
data/raw/AID/River/river_240.jpg,River,train
data/raw/AID/Stadium/stadium_135.jpg,Stadium,train
data/raw/AID/Mountain/mountain_322.jpg,Mountain,train
data/raw/AID/River/river_235.jpg,River,train
data/raw/AID/Stadium/stadium_23.jpg,Stadium,train
data/raw/AID/Industrial/industrial_68.jpg,Industrial,train
data/raw/AID/Forest/forest_213.jpg,Forest,train
data/raw/AID/Industrial/industrial_146.jpg,Industrial,train
data/raw/AID/Mountain/mountain_78.jpg,Mountain,train
data/raw/AID/Airport/airport_305.jpg,Airport,train
data/raw/AID/Stadium/stadium_118.jpg,Stadium,train
data/raw/AID/Beach/beach_221.jpg,Beach,train
data/raw/AID/Farmland/farmland_203.jpg,Farmland,train
data/raw/AID/Airport/airport_174.jpg,Airport,train
data/raw/AID/Beach/beach_164.jpg,Beach,train
data/raw/AID/Stadium/stadium_5.jpg,Stadium,train
data/raw/AID/DenseResidential/denseresidential_270.jpg,DenseResidential,train
data/raw/AID/Beach/beach_14.jpg,Beach,train
data/raw/AID/Farmland/farmland_366.jpg,Farmland,train
data/raw/AID/Industrial/industrial_134.jpg,Industrial,train
data/raw/AID/Forest/forest_77.jpg,Forest,train
data/raw/AID/Stadium/stadium_263.jpg,Stadium,train
data/raw/AID/Airport/airport_213.jpg,Airport,train
data/raw/AID/Airport/airport_83.jpg,Airport,train
data/raw/AID/River/river_152.jpg,River,train
data/raw/AID/Industrial/industrial_107.jpg,Industrial,train
data/raw/AID/Forest/forest_142.jpg,Forest,train
data/raw/AID/Stadium/stadium_273.jpg,Stadium,train
data/raw/AID/Desert/desert_96.jpg,Desert,train
data/raw/AID/Desert/desert_276.jpg,Desert,train
data/raw/AID/River/river_82.jpg,River,train
data/raw/AID/Industrial/industrial_19.jpg,Industrial,train
data/raw/AID/Airport/airport_247.jpg,Airport,train
data/raw/AID/Mountain/mountain_232.jpg,Mountain,train
data/raw/AID/Industrial/industrial_166.jpg,Industrial,train
data/raw/AID/Mountain/mountain_131.jpg,Mountain,train
data/raw/AID/Industrial/industrial_62.jpg,Industrial,train
data/raw/AID/Forest/forest_217.jpg,Forest,train
data/raw/AID/Farmland/farmland_185.jpg,Farmland,train
data/raw/AID/Farmland/farmland_263.jpg,Farmland,train
data/raw/AID/Farmland/farmland_335.jpg,Farmland,train
data/raw/AID/Beach/beach_281.jpg,Beach,train
data/raw/AID/Stadium/stadium_267.jpg,Stadium,train
data/raw/AID/Mountain/mountain_299.jpg,Mountain,train
data/raw/AID/Industrial/industrial_276.jpg,Industrial,train
data/raw/AID/Airport/airport_351.jpg,Airport,train
data/raw/AID/Forest/forest_82.jpg,Forest,train
data/raw/AID/Mountain/mountain_41.jpg,Mountain,train
data/raw/AID/Forest/forest_167.jpg,Forest,train
data/raw/AID/Industrial/industrial_213.jpg,Industrial,train
data/raw/AID/River/river_193.jpg,River,train
data/raw/AID/Airport/airport_234.jpg,Airport,train
data/raw/AID/Beach/beach_220.jpg,Beach,train
data/raw/AID/Forest/forest_242.jpg,Forest,train
data/raw/AID/Stadium/stadium_16.jpg,Stadium,train
data/raw/AID/Beach/beach_25.jpg,Beach,train
data/raw/AID/Airport/airport_2.jpg,Airport,train
data/raw/AID/DenseResidential/denseresidential_213.jpg,DenseResidential,train
data/raw/AID/Farmland/farmland_272.jpg,Farmland,train
data/raw/AID/Desert/desert_255.jpg,Desert,train
data/raw/AID/Beach/beach_66.jpg,Beach,train
data/raw/AID/River/river_311.jpg,River,train
data/raw/AID/Forest/forest_124.jpg,Forest,train
data/raw/AID/Farmland/farmland_195.jpg,Farmland,train
data/raw/AID/Beach/beach_282.jpg,Beach,train
data/raw/AID/DenseResidential/denseresidential_127.jpg,DenseResidential,train
data/raw/AID/Desert/desert_211.jpg,Desert,train
data/raw/AID/Desert/desert_89.jpg,Desert,train
data/raw/AID/Farmland/farmland_40.jpg,Farmland,train
data/raw/AID/DenseResidential/denseresidential_97.jpg,DenseResidential,train
data/raw/AID/Airport/airport_227.jpg,Airport,train
data/raw/AID/Desert/desert_80.jpg,Desert,train
data/raw/AID/Airport/airport_280.jpg,Airport,train
data/raw/AID/Beach/beach_233.jpg,Beach,train
data/raw/AID/Farmland/farmland_305.jpg,Farmland,train
data/raw/AID/Forest/forest_243.jpg,Forest,train
data/raw/AID/Stadium/stadium_93.jpg,Stadium,train
data/raw/AID/DenseResidential/denseresidential_360.jpg,DenseResidential,train
data/raw/AID/River/river_209.jpg,River,train
data/raw/AID/Airport/airport_127.jpg,Airport,train
data/raw/AID/Forest/forest_162.jpg,Forest,train
data/raw/AID/Desert/desert_247.jpg,Desert,train
data/raw/AID/River/river_151.jpg,River,train
data/raw/AID/Airport/airport_12.jpg,Airport,train
data/raw/AID/Stadium/stadium_43.jpg,Stadium,train
data/raw/AID/Beach/beach_297.jpg,Beach,train
data/raw/AID/Stadium/stadium_100.jpg,Stadium,train
data/raw/AID/Industrial/industrial_246.jpg,Industrial,train
data/raw/AID/DenseResidential/denseresidential_392.jpg,DenseResidential,train
data/raw/AID/DenseResidential/denseresidential_105.jpg,DenseResidential,train
data/raw/AID/Desert/desert_275.jpg,Desert,train
data/raw/AID/Forest/forest_184.jpg,Forest,train
data/raw/AID/Beach/beach_9.jpg,Beach,train
data/raw/AID/Farmland/farmland_214.jpg,Farmland,train
data/raw/AID/Stadium/stadium_217.jpg,Stadium,train
data/raw/AID/Forest/forest_122.jpg,Forest,train
data/raw/AID/DenseResidential/denseresidential_324.jpg,DenseResidential,train
data/raw/AID/River/river_196.jpg,River,train
data/raw/AID/Farmland/farmland_133.jpg,Farmland,train
data/raw/AID/River/river_36.jpg,River,train
data/raw/AID/Industrial/industrial_169.jpg,Industrial,train
data/raw/AID/DenseResidential/denseresidential_8.jpg,DenseResidential,train
data/raw/AID/Forest/forest_17.jpg,Forest,train
data/raw/AID/Desert/desert_252.jpg,Desert,train
data/raw/AID/River/river_267.jpg,River,train
data/raw/AID/Mountain/mountain_73.jpg,Mountain,train
data/raw/AID/DenseResidential/denseresidential_265.jpg,DenseResidential,train
data/raw/AID/Industrial/industrial_124.jpg,Industrial,train
data/raw/AID/Mountain/mountain_22.jpg,Mountain,train
data/raw/AID/Airport/airport_134.jpg,Airport,train
data/raw/AID/Industrial/industrial_157.jpg,Industrial,train
data/raw/AID/Farmland/farmland_207.jpg,Farmland,train
data/raw/AID/Beach/beach_247.jpg,Beach,train
data/raw/AID/Mountain/mountain_173.jpg,Mountain,train
data/raw/AID/Forest/forest_79.jpg,Forest,train
data/raw/AID/Airport/airport_140.jpg,Airport,train
data/raw/AID/Beach/beach_6.jpg,Beach,train
data/raw/AID/Desert/desert_271.jpg,Desert,train
data/raw/AID/DenseResidential/denseresidential_322.jpg,DenseResidential,train
data/raw/AID/River/river_130.jpg,River,train
data/raw/AID/River/river_40.jpg,River,train
data/raw/AID/Industrial/industrial_372.jpg,Industrial,train
data/raw/AID/Industrial/industrial_370.jpg,Industrial,train
data/raw/AID/Farmland/farmland_258.jpg,Farmland,train
data/raw/AID/DenseResidential/denseresidential_170.jpg,DenseResidential,train
data/raw/AID/Stadium/stadium_147.jpg,Stadium,train
data/raw/AID/Industrial/industrial_160.jpg,Industrial,train
data/raw/AID/Mountain/mountain_34.jpg,Mountain,train
data/raw/AID/Industrial/industrial_277.jpg,Industrial,train
data/raw/AID/DenseResidential/denseresidential_4.jpg,DenseResidential,train
data/raw/AID/Desert/desert_157.jpg,Desert,train
data/raw/AID/Industrial/industrial_310.jpg,Industrial,train
data/raw/AID/Farmland/farmland_351.jpg,Farmland,train
data/raw/AID/Beach/beach_83.jpg,Beach,train
data/raw/AID/Industrial/industrial_385.jpg,Industrial,train
data/raw/AID/Desert/desert_273.jpg,Desert,train
data/raw/AID/DenseResidential/denseresidential_387.jpg,DenseResidential,train
data/raw/AID/Airport/airport_216.jpg,Airport,train
data/raw/AID/Airport/airport_320.jpg,Airport,train
data/raw/AID/Desert/desert_294.jpg,Desert,train
data/raw/AID/DenseResidential/denseresidential_408.jpg,DenseResidential,train
data/raw/AID/Industrial/industrial_7.jpg,Industrial,train
data/raw/AID/Forest/forest_145.jpg,Forest,train
data/raw/AID/Farmland/farmland_349.jpg,Farmland,train
data/raw/AID/DenseResidential/denseresidential_64.jpg,DenseResidential,train
data/raw/AID/Mountain/mountain_237.jpg,Mountain,train
data/raw/AID/Farmland/farmland_150.jpg,Farmland,train
data/raw/AID/Stadium/stadium_202.jpg,Stadium,train
data/raw/AID/Forest/forest_160.jpg,Forest,train
data/raw/AID/Industrial/industrial_176.jpg,Industrial,train
data/raw/AID/Beach/beach_200.jpg,Beach,train
data/raw/AID/Farmland/farmland_129.jpg,Farmland,train
data/raw/AID/Desert/desert_86.jpg,Desert,train
data/raw/AID/Forest/forest_203.jpg,Forest,train
data/raw/AID/DenseResidential/denseresidential_344.jpg,DenseResidential,train
data/raw/AID/Mountain/mountain_114.jpg,Mountain,train
data/raw/AID/Industrial/industrial_292.jpg,Industrial,train
data/raw/AID/Beach/beach_125.jpg,Beach,train
data/raw/AID/Farmland/farmland_357.jpg,Farmland,train
data/raw/AID/Forest/forest_98.jpg,Forest,train
data/raw/AID/Stadium/stadium_289.jpg,Stadium,train
data/raw/AID/Industrial/industrial_212.jpg,Industrial,train
data/raw/AID/Industrial/industrial_337.jpg,Industrial,train
data/raw/AID/River/river_213.jpg,River,train
data/raw/AID/Mountain/mountain_59.jpg,Mountain,train
data/raw/AID/DenseResidential/denseresidential_135.jpg,DenseResidential,train
data/raw/AID/Desert/desert_101.jpg,Desert,train
data/raw/AID/River/river_48.jpg,River,train
data/raw/AID/Desert/desert_221.jpg,Desert,train
data/raw/AID/Farmland/farmland_103.jpg,Farmland,train
data/raw/AID/Airport/airport_282.jpg,Airport,train
data/raw/AID/Forest/forest_102.jpg,Forest,train
data/raw/AID/Industrial/industrial_145.jpg,Industrial,train
data/raw/AID/Mountain/mountain_321.jpg,Mountain,train
data/raw/AID/River/river_28.jpg,River,train
data/raw/AID/DenseResidential/denseresidential_13.jpg,DenseResidential,train
data/raw/AID/Airport/airport_121.jpg,Airport,train
data/raw/AID/Forest/forest_103.jpg,Forest,train
data/raw/AID/Beach/beach_372.jpg,Beach,train
data/raw/AID/Desert/desert_147.jpg,Desert,train
data/raw/AID/Desert/desert_241.jpg,Desert,train
data/raw/AID/DenseResidential/denseresidential_233.jpg,DenseResidential,train
data/raw/AID/Beach/beach_308.jpg,Beach,train
data/raw/AID/Desert/desert_225.jpg,Desert,train
data/raw/AID/Beach/beach_341.jpg,Beach,train
data/raw/AID/Beach/beach_235.jpg,Beach,train
data/raw/AID/River/river_219.jpg,River,train
data/raw/AID/Mountain/mountain_47.jpg,Mountain,train
data/raw/AID/Beach/beach_111.jpg,Beach,train
data/raw/AID/Industrial/industrial_123.jpg,Industrial,train
data/raw/AID/Beach/beach_144.jpg,Beach,train
data/raw/AID/DenseResidential/denseresidential_201.jpg,DenseResidential,train
data/raw/AID/DenseResidential/denseresidential_237.jpg,DenseResidential,train
data/raw/AID/River/river_334.jpg,River,train
data/raw/AID/Airport/airport_192.jpg,Airport,train
data/raw/AID/Airport/airport_64.jpg,Airport,train
data/raw/AID/Beach/beach_239.jpg,Beach,train
data/raw/AID/Mountain/mountain_207.jpg,Mountain,train
data/raw/AID/Farmland/farmland_65.jpg,Farmland,train
data/raw/AID/Industrial/industrial_215.jpg,Industrial,train
data/raw/AID/Airport/airport_303.jpg,Airport,train
data/raw/AID/Forest/forest_171.jpg,Forest,train
data/raw/AID/Mountain/mountain_102.jpg,Mountain,train
data/raw/AID/Farmland/farmland_325.jpg,Farmland,train
data/raw/AID/Forest/forest_24.jpg,Forest,train
data/raw/AID/River/river_394.jpg,River,train
data/raw/AID/DenseResidential/denseresidential_332.jpg,DenseResidential,train
data/raw/AID/DenseResidential/denseresidential_254.jpg,DenseResidential,train
data/raw/AID/DenseResidential/denseresidential_16.jpg,DenseResidential,train
data/raw/AID/River/river_263.jpg,River,train
data/raw/AID/Desert/desert_141.jpg,Desert,train
data/raw/AID/Desert/desert_298.jpg,Desert,train
data/raw/AID/Airport/airport_223.jpg,Airport,train
data/raw/AID/Stadium/stadium_276.jpg,Stadium,train
data/raw/AID/Mountain/mountain_276.jpg,Mountain,train
data/raw/AID/Mountain/mountain_212.jpg,Mountain,train
data/raw/AID/River/river_292.jpg,River,train
data/raw/AID/Stadium/stadium_124.jpg,Stadium,train
data/raw/AID/Airport/airport_7.jpg,Airport,train
data/raw/AID/Airport/airport_323.jpg,Airport,train
data/raw/AID/Farmland/farmland_294.jpg,Farmland,train
data/raw/AID/River/river_409.jpg,River,train
data/raw/AID/Forest/forest_123.jpg,Forest,train
data/raw/AID/Beach/beach_381.jpg,Beach,train
data/raw/AID/Industrial/industrial_45.jpg,Industrial,train
data/raw/AID/Forest/forest_40.jpg,Forest,train
data/raw/AID/Beach/beach_132.jpg,Beach,train
data/raw/AID/Forest/forest_139.jpg,Forest,train
data/raw/AID/Stadium/stadium_78.jpg,Stadium,train
data/raw/AID/River/river_299.jpg,River,train
data/raw/AID/Desert/desert_212.jpg,Desert,train
data/raw/AID/Farmland/farmland_73.jpg,Farmland,train
data/raw/AID/DenseResidential/denseresidential_390.jpg,DenseResidential,train
data/raw/AID/Industrial/industrial_309.jpg,Industrial,train
data/raw/AID/Farmland/farmland_119.jpg,Farmland,train
data/raw/AID/Forest/forest_248.jpg,Forest,train
data/raw/AID/River/river_32.jpg,River,train
data/raw/AID/DenseResidential/denseresidential_26.jpg,DenseResidential,train
data/raw/AID/Industrial/industrial_153.jpg,Industrial,train
data/raw/AID/Desert/desert_67.jpg,Desert,train
data/raw/AID/Stadium/stadium_238.jpg,Stadium,train
data/raw/AID/Beach/beach_384.jpg,Beach,train
data/raw/AID/Mountain/mountain_179.jpg,Mountain,train
data/raw/AID/Desert/desert_75.jpg,Desert,train
data/raw/AID/Beach/beach_122.jpg,Beach,train
data/raw/AID/Beach/beach_100.jpg,Beach,train
data/raw/AID/Industrial/industrial_344.jpg,Industrial,train
data/raw/AID/DenseResidential/denseresidential_102.jpg,DenseResidential,train
data/raw/AID/DenseResidential/denseresidential_70.jpg,DenseResidential,train
data/raw/AID/DenseResidential/denseresidential_307.jpg,DenseResidential,train
data/raw/AID/Airport/airport_9.jpg,Airport,train
data/raw/AID/Industrial/industrial_240.jpg,Industrial,train
data/raw/AID/Stadium/stadium_25.jpg,Stadium,train
data/raw/AID/DenseResidential/denseresidential_158.jpg,DenseResidential,train
data/raw/AID/Beach/beach_244.jpg,Beach,train
data/raw/AID/Airport/airport_131.jpg,Airport,train
data/raw/AID/Airport/airport_225.jpg,Airport,train
data/raw/AID/Industrial/industrial_148.jpg,Industrial,train
data/raw/AID/Farmland/farmland_54.jpg,Farmland,train
data/raw/AID/River/river_228.jpg,River,train
data/raw/AID/Farmland/farmland_170.jpg,Farmland,train
data/raw/AID/Airport/airport_155.jpg,Airport,train
data/raw/AID/River/river_262.jpg,River,train
data/raw/AID/Farmland/farmland_369.jpg,Farmland,train
data/raw/AID/Farmland/farmland_267.jpg,Farmland,train
data/raw/AID/Farmland/farmland_229.jpg,Farmland,train
data/raw/AID/Beach/beach_129.jpg,Beach,train
data/raw/AID/Farmland/farmland_266.jpg,Farmland,train
data/raw/AID/DenseResidential/denseresidential_215.jpg,DenseResidential,train
data/raw/AID/Farmland/farmland_144.jpg,Farmland,train
data/raw/AID/Airport/airport_90.jpg,Airport,train
data/raw/AID/Mountain/mountain_261.jpg,Mountain,train
data/raw/AID/Industrial/industrial_202.jpg,Industrial,train
data/raw/AID/River/river_132.jpg,River,train
data/raw/AID/Airport/airport_61.jpg,Airport,train
data/raw/AID/Farmland/farmland_59.jpg,Farmland,train
data/raw/AID/Beach/beach_375.jpg,Beach,train
data/raw/AID/River/river_368.jpg,River,train
data/raw/AID/DenseResidential/denseresidential_359.jpg,DenseResidential,train
data/raw/AID/Airport/airport_28.jpg,Airport,train
data/raw/AID/Stadium/stadium_7.jpg,Stadium,train
data/raw/AID/Stadium/stadium_61.jpg,Stadium,train
data/raw/AID/Industrial/industrial_66.jpg,Industrial,train
data/raw/AID/Forest/forest_249.jpg,Forest,train
data/raw/AID/Forest/forest_226.jpg,Forest,train
data/raw/AID/Desert/desert_191.jpg,Desert,train
data/raw/AID/Mountain/mountain_248.jpg,Mountain,train
data/raw/AID/Farmland/farmland_85.jpg,Farmland,train
data/raw/AID/Mountain/mountain_332.jpg,Mountain,train
data/raw/AID/Industrial/industrial_261.jpg,Industrial,train
data/raw/AID/Industrial/industrial_291.jpg,Industrial,train
data/raw/AID/Airport/airport_109.jpg,Airport,train
data/raw/AID/Forest/forest_72.jpg,Forest,train
data/raw/AID/Industrial/industrial_361.jpg,Industrial,train
data/raw/AID/Desert/desert_151.jpg,Desert,train
data/raw/AID/Forest/forest_240.jpg,Forest,train
data/raw/AID/River/river_261.jpg,River,train
data/raw/AID/River/river_396.jpg,River,train
data/raw/AID/Industrial/industrial_152.jpg,Industrial,train
data/raw/AID/River/river_24.jpg,River,train
data/raw/AID/Farmland/farmland_282.jpg,Farmland,train
data/raw/AID/River/river_87.jpg,River,train
data/raw/AID/River/river_49.jpg,River,train
data/raw/AID/DenseResidential/denseresidential_88.jpg,DenseResidential,train
data/raw/AID/River/river_370.jpg,River,train
data/raw/AID/Industrial/industrial_14.jpg,Industrial,train
data/raw/AID/Farmland/farmland_36.jpg,Farmland,train
data/raw/AID/River/river_195.jpg,River,train
data/raw/AID/Beach/beach_179.jpg,Beach,train
data/raw/AID/Industrial/industrial_220.jpg,Industrial,train
data/raw/AID/Mountain/mountain_287.jpg,Mountain,train
data/raw/AID/Industrial/industrial_175.jpg,Industrial,train
data/raw/AID/Beach/beach_30.jpg,Beach,train
data/raw/AID/River/river_386.jpg,River,train
data/raw/AID/Desert/desert_120.jpg,Desert,train
data/raw/AID/Desert/desert_128.jpg,Desert,train
data/raw/AID/River/river_46.jpg,River,train
data/raw/AID/Farmland/farmland_101.jpg,Farmland,train
data/raw/AID/River/river_179.jpg,River,train
data/raw/AID/Forest/forest_15.jpg,Forest,train
data/raw/AID/Mountain/mountain_63.jpg,Mountain,train
data/raw/AID/River/river_39.jpg,River,train
data/raw/AID/Airport/airport_132.jpg,Airport,train
data/raw/AID/Airport/airport_204.jpg,Airport,train
data/raw/AID/Airport/airport_114.jpg,Airport,train
data/raw/AID/Beach/beach_378.jpg,Beach,train
data/raw/AID/Beach/beach_337.jpg,Beach,train
data/raw/AID/Airport/airport_314.jpg,Airport,train
data/raw/AID/River/river_63.jpg,River,train
data/raw/AID/Farmland/farmland_204.jpg,Farmland,train
data/raw/AID/Mountain/mountain_325.jpg,Mountain,train
data/raw/AID/Airport/airport_5.jpg,Airport,train
data/raw/AID/Mountain/mountain_6.jpg,Mountain,train
data/raw/AID/Stadium/stadium_172.jpg,Stadium,train
data/raw/AID/River/river_375.jpg,River,train
data/raw/AID/DenseResidential/denseresidential_39.jpg,DenseResidential,train
data/raw/AID/Beach/beach_17.jpg,Beach,train
data/raw/AID/Farmland/farmland_111.jpg,Farmland,train
data/raw/AID/Mountain/mountain_171.jpg,Mountain,train
data/raw/AID/Forest/forest_205.jpg,Forest,train
data/raw/AID/DenseResidential/denseresidential_205.jpg,DenseResidential,train
data/raw/AID/Mountain/mountain_296.jpg,Mountain,train
data/raw/AID/Airport/airport_199.jpg,Airport,train
data/raw/AID/Industrial/industrial_382.jpg,Industrial,train
data/raw/AID/Industrial/industrial_336.jpg,Industrial,train
data/raw/AID/Industrial/industrial_47.jpg,Industrial,train
data/raw/AID/Mountain/mountain_257.jpg,Mountain,train
data/raw/AID/Industrial/industrial_131.jpg,Industrial,train
data/raw/AID/Beach/beach_323.jpg,Beach,train
data/raw/AID/Mountain/mountain_314.jpg,Mountain,train
data/raw/AID/DenseResidential/denseresidential_323.jpg,DenseResidential,train
data/raw/AID/Forest/forest_186.jpg,Forest,train
data/raw/AID/Industrial/industrial_270.jpg,Industrial,train
data/raw/AID/DenseResidential/denseresidential_148.jpg,DenseResidential,train
data/raw/AID/Beach/beach_20.jpg,Beach,train
data/raw/AID/Farmland/farmland_180.jpg,Farmland,train
data/raw/AID/River/river_387.jpg,River,train
data/raw/AID/Airport/airport_158.jpg,Airport,train
data/raw/AID/Stadium/stadium_141.jpg,Stadium,train
data/raw/AID/Airport/airport_41.jpg,Airport,train
data/raw/AID/Farmland/farmland_50.jpg,Farmland,train
data/raw/AID/Beach/beach_96.jpg,Beach,train
data/raw/AID/Farmland/farmland_28.jpg,Farmland,train
data/raw/AID/Mountain/mountain_168.jpg,Mountain,train
data/raw/AID/Industrial/industrial_156.jpg,Industrial,train
data/raw/AID/DenseResidential/denseresidential_224.jpg,DenseResidential,train
data/raw/AID/River/river_101.jpg,River,train
data/raw/AID/DenseResidential/denseresidential_131.jpg,DenseResidential,train
data/raw/AID/River/river_244.jpg,River,train
data/raw/AID/Desert/desert_234.jpg,Desert,train
data/raw/AID/Industrial/industrial_30.jpg,Industrial,train
data/raw/AID/Airport/airport_152.jpg,Airport,train
data/raw/AID/Mountain/mountain_67.jpg,Mountain,train
data/raw/AID/DenseResidential/denseresidential_81.jpg,DenseResidential,train
data/raw/AID/Beach/beach_109.jpg,Beach,train
data/raw/AID/Farmland/farmland_334.jpg,Farmland,train
data/raw/AID/Farmland/farmland_291.jpg,Farmland,train
data/raw/AID/Desert/desert_227.jpg,Desert,train
data/raw/AID/Beach/beach_270.jpg,Beach,train
data/raw/AID/Stadium/stadium_54.jpg,Stadium,train
data/raw/AID/Beach/beach_294.jpg,Beach,train
data/raw/AID/DenseResidential/denseresidential_268.jpg,DenseResidential,train
data/raw/AID/Farmland/farmland_308.jpg,Farmland,train
data/raw/AID/Airport/airport_3.jpg,Airport,train
